date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,tax collection model,product sales,cogs,product sales tax,shipping credits,shipping credits tax,gift wrap credits,gift wrap credits tax,Regulatory fee,Tax on regulatory fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total,Transaction status,Transaction Release Date
"Jan 3, 2026 6:53:22 p.m. PST",25325771691,Order,702-2148408-1995441,BUNDLE-CLPS-1,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Balan",1,amazon.ca,Amazon,sarnia,Ontario,N7S 3K,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.76,0,0,48.74,Released,"Jan 11, 2026 10:56:48 p.m. PST"
"Jan 5, 2026 12:00:15 p.m. PST",25325771691,Order,701-6209443-8743451,BUNDLE-CLPS-1,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Balan",1,amazon.ca,Amazon,North York,Ontario,M2N 7J,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.76,0,0,48.74,Released,"Jan 13, 2026 10:15:25 p.m. PST"
"Jan 6, 2026 1:06:26 p.m. PST",25325771691,Order,702-8482161-3346631,BUNDLE-CLPS-1,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Balan",1,amazon.ca,Amazon,Swift Current,Saskatchewan,S9H 0X,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.76,0,0,48.74,Released,"Jan 15, 2026 6:15:08 a.m. PST"
"Jan 15, 2026 8:04:43 p.m. PST",25431919491,Order,701-1035995-4837848,BUNDLE-CLPS-1,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Balan",1,amazon.ca,Amazon,Ottawa,Ontario,K1G 1A,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.08,0,0,49.42,Released,"Jan 24, 2026 2:17:56 p.m. PST"
"Jan 25, 2026 2:43:08 p.m. PST",25544384651,Order,702-2934447-7442658,BUNDLE-CLPS-1,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Balan",1,amazon.ca,Amazon,Chilliwack,British Columbia,V2P 2R,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.08,0,0,49.42,Released,"Feb 3, 2026 1:11:29 a.m. PST"
"Jan 2, 2026 10:58:05 p.m. PST",25325771691,Order,701-5820050-4306617,BUNDLE-CLPS-10,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Guaca",1,amazon.ca,Amazon,Heritage Pointe,Alberta,T1S 4K,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.85,0,0,48.65,Released,"Jan 11, 2026 1:09:21 a.m. PST"
"Jan 19, 2026 8:57:16 p.m. PST",25431919491,Order,702-4829644-6402655,BUNDLE-CLPS-10,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Guaca",1,amazon.ca,Amazon,Stoney Creek,Ontario,L8G 1P,Combined TCS+MTC,70,26.17,3.5,3.27,0,0,0,0,0,-3.27,0,-3.5,-10.5,-10.17,0,0,49.33,Released,"Jan 27, 2026 9:40:55 p.m. PST"
"Jan 20, 2026 11:16:09 a.m. PST",25431919491,Order,701-0256717-1969843,BUNDLE-CLPS-10,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Guaca",1,amazon.ca,Amazon,Killarney Road,New Brunswick,E3G 9G,Combined TCS+MTC,70,26.17,10.5,0,0,0,0,0,0,0,0,-10.5,-10.5,-10.17,0,0,49.33,Released,"Jan 29, 2026 7:34:12 a.m. PST"
"Jan 30, 2026 9:28:57 p.m. PST",25544384651,Order,701-6525026-2521845,BUNDLE-CLPS-10,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Guaca",1,amazon.ca,Amazon,Kingston,Ontario,K7K 6W,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.5,0,0,49,Released,"Feb 8, 2026 5:29:36 a.m. PST"
"Jan 2, 2026 2:19:59 p.m. PST",25325771691,Order,702-2517908-1851446,BUNDLE-CLPS-2,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Paste",1,amazon.ca,Amazon,Surrey,British Columbia,V4A 4R,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-11.12,0,0,48.38,Released,"Jan 11, 2026 1:37:32 a.m. PST"
"Jan 7, 2026 4:14:57 a.m. PST",25431919491,Order,701-2169434-1445816,BUNDLE-CLPS-2,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Paste",1,amazon.ca,Amazon,St. Albert,Alberta,T8N 1W,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-11.12,0,0,48.38,Released,"Jan 16, 2026 1:13:36 a.m. PST"
"Jan 7, 2026 9:30:44 p.m. PST",25431919491,Order,702-2143730-9906638,BUNDLE-CLPS-2,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Paste",1,amazon.ca,Amazon,L'Epiphanie,Quebec,J5X 2P,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-11.12,0,0,48.38,Released,"Jan 16, 2026 6:35:27 a.m. PST"
"Jan 13, 2026 10:54:47 a.m. PST",25431919491,Refund,702-2143730-9906638,BUNDLE-CLPS-2,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Paste",1,amazon.ca,Amazon,L'Epiphanie,Quebec,J5X 2P,Combined TCS+MTC,-70,,-3.5,0,0,0,0,0,0,0,0,3.5,8.4,0,0,0,-61.6,Released,"Jan 16, 2026 4:27:52 a.m. PST"
"Jan 13, 2026 2:12:30 p.m. PST",25431919491,Order,701-5528323-6242652,BUNDLE-CLPS-8,"4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Adventure)",1,amazon.ca,Amazon,Surrey,British Columbia,V3T 0S,Combined TCS+MTC,70,26.17,3.5,5.75,0.29,0,0,0,0,0,0,-3.79,-10.5,-16.96,0,0,48.29,Released,"Jan 21, 2026 10:15:18 p.m. PST"
"Jan 23, 2026 1:37:02 a.m. PST",25544384651,Order,702-8075794-5902640,BUNDLE-CLPS-8,"4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Adventure)",1,amazon.ca,Amazon,Didsbury,Alberta,T0M 0W,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.53,0,0,48.97,Released,"Jan 31, 2026 12:45:00 a.m. PST"
"Jan 24, 2026 4:48:06 p.m. PST",25544384651,Order,702-5267547-9643451,BUNDLE-CLPS-8,"4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Adventure)",1,amazon.ca,Amazon,Saint-Charles,New Brunswick,E4W 4N,Combined TCS+MTC,70,26.17,10.5,0,0,0,0,0,0,0,0,-10.5,-10.5,-10.53,0,0,48.97,Released,"Feb 5, 2026 1:19:21 a.m. PST"
"Jan 24, 2026 9:46:40 p.m. PST",25544384651,Order,702-0815606-0049039,BUNDLE-CLPS-8,"4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Adventure)",1,amazon.ca,Amazon,Mississauga,Ontario,L4T 3R,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.53,0,0,48.97,Released,"Feb 1, 2026 10:50:15 p.m. PST"
"Jan 25, 2026 2:43:08 p.m. PST",25544384651,Order,702-2934447-7442658,BUNDLE-CLPS-8,"4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Adventure)",1,amazon.ca,Amazon,Chilliwack,British Columbia,V2P 2R,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.53,0,0,48.97,Released,"Feb 3, 2026 1:11:29 a.m. PST"
"Jan 29, 2026 10:13:31 a.m. PST",25544384651,Order,701-7716527-3333815,BUNDLE-CLPS-8,"4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Adventure)",1,amazon.ca,Amazon,L'Ancienne-Lorette,Quebec,G2E 5M,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.53,0,0,48.97,Released,"Feb 7, 2026 1:04:30 p.m. PST"
"Jan 4, 2026 11:48:44 a.m. PST",25325771691,Order,701-9479851-4555419,BUNDLE-CLPS-9,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Conste",1,amazon.ca,Amazon,Aylmer,Ontario,N5H 3H,Combined TCS+MTC,70,26.17,3.5,2.74,0,0,0,0,0,-2.74,0,-7,-21,-10.94,0,0,34.56,Released,"Jan 14, 2026 2:00:17 a.m. PST"
"Jan 4, 2026 11:48:44 a.m. PST",25325771691,Order,701-9479851-4555419,BUNDLE-CLPS-9,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Conste",1,amazon.ca,Amazon,Aylmer,Ontario,N5H 3H,,70,26.17,3.5,2.74,0,0,0,0,0,-2.74,0,0,0,-10.94,0,0,62.56,Released,"Jan 14, 2026 2:00:17 a.m. PST"
"Jan 4, 2026 1:07:26 p.m. PST",25325771691,Order,701-1203308-5670644,BUNDLE-CLPS-9,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Conste",1,amazon.ca,Amazon,Lacombe,Alberta,T4L 1T,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.94,0,0,48.56,Released,"Jan 13, 2026 1:36:58 a.m. PST"
"Jan 5, 2026 10:09:29 p.m. PST",25431919491,Order,701-9124823-0779468,BUNDLE-CLPS-9,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Conste",1,amazon.ca,Amazon,Middle Sackville,Nova Scotia,B4E 2Y,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.94,0,0,48.56,Released,"Jan 17, 2026 1:09:54 a.m. PST"
"Jan 15, 2026 7:44:57 p.m. PST",25431919491,Order,702-1825079-9627441,BUNDLE-CLPS-9,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Conste",1,amazon.ca,Amazon,Morin-Heights,Quebec,J0R 1H,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.26,0,0,49.24,Released,"Jan 25, 2026 10:19:56 p.m. PST"
"Jan 23, 2026 10:20:22 a.m. PST",25544384651,Order,702-2966259-3719443,BUNDLE-CLPS-9,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Conste",1,amazon.ca,Amazon,Cochrane,Ontario,P0L 1C,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.26,0,0,49.24,Released,"Feb 6, 2026 11:09:45 p.m. PST"
"Jan 24, 2026 4:48:06 p.m. PST",25544384651,Order,702-5267547-9643451,BUNDLE-CLPS-9,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Conste",1,amazon.ca,Amazon,Saint-Charles,New Brunswick,E4W 4N,Combined TCS+MTC,70,26.17,10.5,0,0,0,0,0,0,0,0,-10.5,-10.5,-10.26,0,0,49.24,Released,"Feb 5, 2026 1:19:21 a.m. PST"
"Jan 26, 2026 4:45:48 p.m. PST",25544384651,Order,702-2443097-9261850,BUNDLE-CLPS-9,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Conste",1,amazon.ca,Amazon,Cambridge,Ontario,N1R 8R,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.26,0,0,49.24,Released,"Feb 7, 2026 2:56:41 a.m. PST"
"Jan 29, 2026 4:27:41 p.m. PST",25544384651,Order,702-6407437-9552219,BUNDLE-CLPS-9,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper with 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - Conste",1,amazon.ca,Amazon,Dryden,Ontario,P8N 2E,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.59,0,0,48.91,Released,"Feb 10, 2026 4:26:35 a.m. PST"
"Jan 1, 2026 8:58:05 p.m. PST",25325771691,Order,702-0616490-7365017,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Welland,Ontario,L3B 5N,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 9, 2026 11:48:50 p.m. PST"
"Jan 1, 2026 11:02:10 p.m. PST",25325771691,Order,702-4859619-2934626,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Ascot Corner,Quebec,J0B 1A,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 11, 2026 6:59:44 a.m. PST"
"Jan 1, 2026 11:37:13 p.m. PST",25325771691,Order,702-3157042-6534656,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Narol,Manitoba,R1C 0A,Combined TCS+MTC,35.5,7.04,1.6,0,0,0,0,0,0,-3.55,0,-1.6,-4.79,-11.09,0,0,16.07,Released,"Jan 13, 2026 7:42:40 a.m. PST"
"Jan 2, 2026 1:27:54 a.m. PST",25325771691,Order,701-1741446-1424251,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Toronto,Ontario,M5S 2M,Combined TCS+MTC,35.5,7.04,1.78,8.21,0.41,0,0,0,0,0,0,-2.19,-5.33,-19.3,0,0,19.08,Released,"Jan 9, 2026 11:17:09 p.m. PST"
"Jan 2, 2026 6:50:41 a.m. PST",25325771691,Order,701-8393939-0046660,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,VANCOUVER,BC,V6E 0B,Combined TCS+MTC,35.5,7.04,4.26,2.94,0,0,0,0,0,-2.94,0,-4.26,-5.33,-11.87,0,0,18.3,Released,"Jan 9, 2026 11:18:14 p.m. PST"
"Jan 2, 2026 7:17:03 a.m. PST",25325771691,Order,702-2808524-3141830,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Winnipeg,Manitoba,R2Y 2E,Combined TCS+MTC,35.5,7.04,1.6,0,0,0,0,0,0,-3.55,0,-1.6,-4.79,-11.09,0,0,16.07,Released,"Jan 13, 2026 8:33:22 a.m. PST"
"Jan 2, 2026 11:46:55 a.m. PST",25325771691,Order,702-1102195-4317038,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Terrebonne,Quebec,J6W 0B,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 11, 2026 8:11:58 a.m. PST"
"Jan 2, 2026 11:47:24 a.m. PST",25325771691,Order,702-5799939-3110612,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Kamloops,British Columbia,V2C 3B,Combined TCS+MTC,35.5,7.04,4.26,0,0,0,0,0,0,0,0,-4.26,-5.33,-11.87,0,0,18.3,Released,"Jan 11, 2026 4:38:33 a.m. PST"
"Jan 2, 2026 12:01:29 p.m. PST",25325771691,Order,702-8548011-4672231,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Montreal,Quebec,H2R 2M,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 11, 2026 3:31:48 a.m. PST"
"Jan 2, 2026 2:16:36 p.m. PST",25325771691,Order,702-4292845-8617830,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Burlington,Ontario,L7M1M,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 11, 2026 5:03:48 a.m. PST"
"Jan 2, 2026 6:49:31 p.m. PST",25325771691,Order,701-3708611-8110642,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,L'Ile-Bizard,Quebec,H9C 1Y,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 11, 2026 2:58:27 a.m. PST"
"Jan 3, 2026 2:07:04 a.m. PST",25325771691,Order,702-7500169-8185055,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Hamilton,Ontario,L8K 2K,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 12, 2026 6:55:24 a.m. PST"
"Jan 3, 2026 7:26:55 a.m. PST",25325771691,Order,701-0298961-7892229,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Edmonton,Alberta,T5Y 1R,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 12, 2026 2:28:01 a.m. PST"
"Jan 3, 2026 4:59:37 p.m. PST",25325771691,Order,702-9770937-2607400,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Chateau-Richer,Quebec,G0A 1N,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 12, 2026 2:02:42 a.m. PST"
"Jan 3, 2026 5:08:59 p.m. PST",25325771691,Order,701-2213298-6278607,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Lloydminster,Alberta,T9V 1Y,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.87,0,0,18.3,Released,"Jan 12, 2026 11:00:16 p.m. PST"
"Jan 3, 2026 7:15:09 p.m. PST",25325771691,Order,702-5349391-7513024,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Montreal,Quebec,H3M 2H,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 12, 2026 3:17:54 a.m. PST"
"Jan 3, 2026 7:15:20 p.m. PST",25325771691,Order,701-2055989-2910613,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Verdun,Quebec,H4G 1P,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 11, 2026 7:05:23 a.m. PST"
"Jan 3, 2026 9:55:11 p.m. PST",25325771691,Order,701-8587750-9706611,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Napanee,Ontario,K7R 3K,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 12, 2026 12:01:05 a.m. PST"
"Jan 3, 2026 11:47:35 p.m. PST",25325771691,Order,702-0463954-8321051,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,North Vancouver,BC,V7K 1R,Combined TCS+MTC,35.5,7.04,4.26,6.99,0,0,0,0,0,-6.99,0,-4.26,-5.33,-11.87,0,0,18.3,Released,"Jan 11, 2026 4:39:46 a.m. PST"
"Jan 4, 2026 1:07:31 a.m. PST",25325771691,Order,701-2738638-9526629,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Laval,Quebec,H7X 2L,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 11, 2026 6:27:53 p.m. PST"
"Jan 4, 2026 1:29:37 a.m. PST",25325771691,Order,702-7313819-6403403,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Hamilton,Ontario,L9A 4A,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 12, 2026 5:32:48 a.m. PST"
"Jan 4, 2026 6:43:48 p.m. PST",25325771691,Order,702-5079746-3191448,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Guelph,Ontario,N1H 7C,Combined TCS+MTC,35.5,7.04,1.78,0,0,0,0,0,0,0,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 12, 2026 8:51:02 p.m. PST"
"Jan 4, 2026 9:02:32 p.m. PST",25325771691,Order,702-7591027-4733012,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Lasalle,Quebec,H8N 0B,Combined TCS+MTC,35.5,7.04,1.78,3.93,0,0,0,0,0,-3.93,0,-1.78,-5.33,-11.09,0,0,19.08,Released,"Jan 13, 2026 8:06:00 a.m. PST"
"Jan 4, 2026 9:41:09 p.m. PST",25325771691,Order,701-9516337-1877805,BUNDLE-ROUL-1,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",1,amazon.ca,Amazon,Almonte,Ontario,K0A1A,Combined TCS+MTC,35.5,7.04,1.6,0,0,0,0,0,0,-3.55,0,-1.6,-4.79,-11.09,0,0,16.07,Released,"Jan 12, 2026 8:57:04 p.m. PST"
